"State","County","Veteran_Population","Total_Expenditure","Compensation_Pensions","Construction","Edu_Voc_Rehab_Emp","Loan_Guaranty","General_Operating_Expenses","Insurance_Indemnities","Medical_Care","Unique_Patients"
"TEXAS","TITUS","2083.69","5564.97","3205.39","0","114.29","0","0","102.52","2142.77","396.1"
"TEXAS","TOM GREEN","10341.03","37918.61","24395.98","0","1792.5","0","0","753.59","10976.53","2359.6"
"TEXAS","TRAVIS","60432.31","1190014.02","108397.76","501.25","12271.09","969713.75","28772.12","4545.98","65812.08","11517.92"
"TEXAS","TRINITY","2089.87","8075.72","4085.75","0","76.83","0","0","86.25","3826.89","568.14"
"TEXAS","TYLER","2598.1","7119.18","4131.43","0","58.96","0","0","74.27","2854.52","646.16"
"TEXAS","UPSHUR","3845.41","14008.72","7937.51","0","184.77","0","0","123.59","5762.86","961.24"
"TEXAS","UPTON","237.31","531.39","282.4","0","12.65","0","0","0.71","235.64","60.02"
"TEXAS","UVALDE","1793.03","6838.35","3487.38","0","283.33","0","0","110.94","2956.69","371.09"
"TEXAS","VAL VERDE","3864.19","13055.56","8304.69","0","633.66","0","0","143.57","3973.65","630.16"
"TEXAS","VAN ZANDT","5188","18563.39","10299.6","0","255.36","0","0","284.31","7724.13","1280.32"
"TEXAS","VICTORIA","7238.79","20807.24","12837.39","0","604.23","0","0","376.94","6988.67","1531.06"
"TEXAS","WALKER","4542.61","11696.43","6330.22","0","708.38","0","0","219.66","4438.17","747.19"
"TEXAS","WALLER","2648","7021.91","3468.55","0","190.57","0","0","56.94","3305.85","469.12"
"TEXAS","WARD","801","3549.98","1699.42","0","35.39","0","0","63.64","1751.54","209.05"
"TEXAS","WASHINGTON","2859.2","8213.93","4572.1","0","218.62","0","0","146.42","3276.8","615.16"
"TEXAS","WEBB","6799.3","28105.66","16491.38","0","1748.13","0","0","236.48","9629.66","2200.56"
"TEXAS","WHARTON","2871.77","7685.02","4504.78","0","189.06","0","0","164.57","2826.6","477.33"
"TEXAS","WHEELER","410.2","1779.34","670.51","0","4.39","0","0","2.79","1101.66","127.03"
"TEXAS","WICHITA","13410.14","50235.31","38361.38","0","2324.84","0","0","691.53","8857.56","2586.66"
"TEXAS","WILBARGER","916.75","3339.66","2425.77","0","62.74","0","0","122.84","728.31","227.06"
"TEXAS","WILLACY","1039.21","4481.03","2878.08","0","126.91","0","0","39.73","1436.31","295.13"
"TEXAS","WILLIAMSON","34102.9","81145.64","49266.27","0","4788.04","0","0","1513.41","25577.91","5346.35"
"TEXAS","WILSON","4328.55","18691.11","12051.35","0","445.59","0","0","91.34","6102.84","894.23"
"TEXAS","WINKLER","600.66","1554.11","687.64","0","14.55","0","0","13.78","838.14","112.03"
"TEXAS","WISE","5909.24","15760.74","9515.02","0","198.91","0","0","193.13","5853.69","1148.29"
"TEXAS","WOOD","4991.85","15750.12","8852.79","0","235.67","0","0","224.31","6437.35","1316.33"
"TEXAS","YOAKUM","419.53","1347.79","572.69","0","6.51","0","0","37.78","730.82","98.02"
"TEXAS","YOUNG","1456.81","3748.54","2274.85","0","33.42","0","0","51.29","1388.98","326.08"
"TEXAS","ZAPATA","679.3","2583.91","1621.91","0","32.23","0","0","2.37","927.39","190.05"
"TEXAS","ZAVALA","287.21","1509.55","839.21","0","74.22","0","0","13.27","582.85","110.03"
"UTAH","BEAVER","506.3","1124.64","643.99","0","0.58","0","0","3.96","476.09","89.02"
"UTAH","BOX ELDER","2705.57","6228.24","3198.21","0","149.49","0","0","215.6","2664.94","449.11"
"UTAH","CACHE","4447.69","9760.21","5036.73","0","854.68","0","0","197.64","3671.16","657.17"
"UTAH","CARBON","1977.25","5446.99","2962.44","0","109.45","0","0","55.52","2319.59","338.09"
"UTAH","DAGGETT","114.1","319.21","129.19","0","0","0","0","0.17","189.85","39.01"
"UTAH","DAVIS","19421.41","59907.13","33439.87","0","3483.08","0","0","1124.73","21859.45","3113.79"
"UTAH","DUCHESNE","1120.16","4603.59","1547.3","0","37.79","0","0","10.96","3007.53","367.09"
"UTAH","EMERY","818.83","2039.18","767.34","0","29.52","0","0","15.39","1226.93","139.04"
"UTAH","GARFIELD","454.13","1049.75","498.29","0","7.08","0","0","5.56","538.83","98.02"
"UTAH","GRAND","773.73","2711.94","963.02","0","9.39","0","0","28.98","1710.55","220.06"
"UTAH","IRON","2464.64","6803.08","3731.95","0","388.51","0","0","77.77","2604.85","422.11"
"UTAH","JUAB","705.83","1906.12","882.41","0","12.38","0","0","12.88","998.45","163.04"
"UTAH","KANE","769.61","1635.59","791.87","0","15.93","0","0","60.98","766.81","134.03"
"UTAH","MILLARD","840.77","2029.63","994.8","0","16.14","0","0","128.9","889.79","142.04"
"UTAH","MORGAN","551.32","1245.32","882.76","0","42.02","0","0","45.1","275.44","81.02"
"UTAH","PIUTE","124.78","380.81","243.12","0","0","0","0","2.56","135.13","36.01"
"UTAH","RICH","142.43","489.59","312.85","0","9.41","0","0","3.31","164.02","29.01"
"UTAH","SALT LAKE","57097.74","250887.6","73645.35","2152.19","9850.87","0","24472.81","3140.19","137626.2","14481.67"
"UTAH","SAN JUAN","650.01","1657.18","751.4","0","32.85","0","0","42.42","830.51","98.02"
"UTAH","SANPETE","1812.86","5496.28","2163.41","0","103.29","0","0","134.55","3095.03","380.1"
"UTAH","SEVIER","1401.09","3663.56","2007.43","0","51.67","0","0","83.41","1521.05","313.08"
"UTAH","SUMMIT","2380.71","3894.4","1703.75","0","73.07","0","0","215.04","1902.54","282.07"
"UTAH","TOOELE","3663.68","14145.82","6498.8","0","572.29","0","0","138.13","6936.6","782.2"
"UTAH","UINTAH","2077.67","4844.58","2126.71","0","38.48","0","0","46.62","2632.77","422.11"
"UTAH","UTAH","18232.01","40340.36","19496.63","0","2553.7","0","0","1235.92","17054.12","2867.73"
"UTAH","WASATCH","1321.06","2265.54","952.16","0","54.42","0","0","35.78","1223.19","207.05"
"UTAH","WASHINGTON","12296.9","23844","13201.37","0","599.34","0","0","570.16","9473.13","2076.53"
"UTAH","WAYNE","223.53","532.67","250.91","0","0","0","0","0.49","281.27","45.01"
"UTAH","WEBER","17011.61","48976.22","27424.69","0","2231.7","0","0","940.37","18379.46","2941.74"
"VERMONT","ADDISON","2907.27","6333.18","3368.1","0","130.34","0","0","267.55","2567.19","608.15"
"VERMONT","BENNINGTON","4160.14","13086.26","5107.66","0","1440.01","0","0","294.43","6244.17","1213.31"
"VERMONT","CALEDONIA","3155.23","11010.98","4963.18","0","172.35","0","0","219.86","5655.59","940.24"
"VERMONT","CHITTENDEN","10517.77","24057.42","13694.86","0","943.26","0","0","1052.99","8366.31","2120.54"
"VERMONT","ESSEX","716.09","3347.9","1680.8","0","29.41","0","0","14.74","1622.95","309.08"
"VERMONT","FRANKLIN","4317.09","8796.15","5224.17","0","105.49","0","0","87.24","3379.25","956.24"
"VERMONT","GRAND ISLE","687.59","1910.32","1092.73","0","78.9","0","0","3.09","735.59","147.04"
"VERMONT","LAMOILLE","1986.46","4272.17","2495.41","0","79.35","0","0","54.86","1642.55","419.11"
"VERMONT","ORANGE","2687.28","11734.57","4679.11","0","140.57","0","0","83.01","6831.88","953.24"
"VERMONT","ORLEANS","2590.44","10688.94","5818.09","0","179.95","0","0","135.89","4555.01","853.22"
"VERMONT","RUTLAND","5969.65","17478.04","8803.26","0","375.93","0","0","568.39","7730.46","1739.44"
"VERMONT","WASHINGTON","5023.88","15222.74","7761.8","0","500.35","0","0","451.51","6509.08","1126.29"
"VERMONT","WINDHAM","3875.23","22205.99","5555.13","0","10577.55","0","0","204.26","5869.05","1105.28"
"VERMONT","WINDSOR","5711.39","39896.98","10949.74","395.29","2879.47","0","4293.59","430.27","20948.61","2410.61"
"VIRGINIA","ACCOMACK","4237.31","6943.68","4370.22","0","193.89","0","0","166.45","2213.13","567.38"
"VIRGINIA","ALBEMARLE","7354.61","12364.2","7028.04","0","613.12","0","0","970.18","3752.86","677.17"
"VIRGINIA","ALLEGHANY","1991.53","6199.07","2628.49","0","101.19","0","0","51.8","3417.59","425.11"
"VIRGINIA","AMELIA","1349.82","4638.39","1656.65","0","49.66","0","0","163.12","2768.96","297.08"
"VIRGINIA","AMHERST","2993.8","7375.13","4104.68","0","216.03","0","0","151.58","2902.85","632.16"
"VIRGINIA","APPOMATTOX","1477.68","3947.37","2205.49","0","98.86","0","0","25.46","1617.55","266.07"
"VIRGINIA","ARLINGTON","13806.01","29860.2","19248.18","0","2957.65","0","0","1688.66","5965.71","989.25"
"VIRGINIA","AUGUSTA","7256.97","16125.49","9552.58","0","342.55","0","0","324.85","5905.52","1371.35"
"VIRGINIA","BATH","504.17","1414.49","717.83","0","27.8","0","0","147.73","521.13","95.02"
"VIRGINIA","BEDFORD","7484.84","24540.92","11649.41","0","524.08","0","0","385.81","11981.62","1596.4"
"VIRGINIA","BLAND","845.44","2718.91","1499.57","0","27.84","0","0","11.16","1180.34","154.04"
"VIRGINIA","BOTETOURT","3839.1","14720.2","5530.88","0","248.54","0","0","178.43","8762.35","872.22"
"VIRGINIA","BRUNSWICK","1851.92","5514.36","2780.93","0","111.53","0","0","14.29","2607.61","418.11"
"VIRGINIA","BUCHANAN","1289.15","7060.95","5224.48","0","153.29","0","0","22.98","1660.2","394.1"
"VIRGINIA","BUCKINGHAM","1372.01","4167.81","2577.71","0","92.71","0","0","101.36","1396.04","184.05"
"VIRGINIA","CAMPBELL","5105.84","14503.98","7851.23","0","428.67","0","0","169.27","6054.8","1178.3"
"VIRGINIA","CAROLINE","2933.17","8223.14","4103.79","0","407.88","0","0","79.2","3632.27","523.13"
"VIRGINIA","CARROLL","2577.01","10100.65","5267.01","0","321.19","0","0","72.11","4440.35","977.25"
"VIRGINIA","CHARLES CITY","726.61","2569.21","1184.42","0","125.07","0","0","11.05","1248.67","146.04"
"VIRGINIA","CHARLOTTE","877.75","4211.18","2323.18","0","39.86","0","0","28.97","1819.16","311.08"
"VIRGINIA","CHESTERFIELD","29441.88","87803.93","44348.79","0","3643.12","0","0","1885.05","37926.98","5333.35"
"VIRGINIA","CLARKE","1739.25","4035.18","1457.01","0","97.43","0","0","116.32","2364.42","260.07"
"VIRGINIA","CRAIG","505.26","2763.57","1157.04","0","484.24","0","0","15.15","1107.13","153.04"
"VIRGINIA","CULPEPER","3991.21","7146.72","4003.29","14.05","303.14","0","783.8","301.53","1740.89","387.1"
"VIRGINIA","CUMBERLAND","635.34","2766.51","1116.34","0","21.72","0","0","53.54","1574.91","223.06"
"VIRGINIA","DICKENSON","1202.68","7643.59","4667.65","0","1078.28","0","0","12.63","1885.03","420.11"
"VIRGINIA","DINWIDDIE","2397.02","10826.62","5822.41","0","282.23","0","0","133.81","4588.17","598.15"
"VIRGINIA","ESSEX","932.92","3273.73","1588.43","0","14.3","0","0","40.39","1630.61","222.06"
"VIRGINIA","FAIRFAX","89900.65","173323.04","127596.54","0","13436.67","0","0","8599.83","23690.01","4542.15"
"VIRGINIA","FAUQUIER","7599.55","9148.78","5759.13","0","458.86","0","0","298.14","2632.65","435.11"
"VIRGINIA","FLOYD","1321.84","5632.5","2541.64","0","652.86","0","0","108.19","2329.8","381.1"
"VIRGINIA","FLUVANNA","2631.19","4929","3086.88","0","237.63","0","0","180.25","1424.25","296.07"
"VIRGINIA","FRANKLIN","5866.53","20084.14","9191.68","0","334.5","0","0","207.98","10349.98","1418.36"
"VIRGINIA","FREDERICK","7471.29","19540.35","8468.23","0","610.69","0","0","274.89","10186.55","1537.39"
"VIRGINIA","GILES","1719.62","6470.55","3336.99","0","257.51","0","0","81.86","2794.2","406.1"
"VIRGINIA","GLOUCESTER","5672.66","14535.77","9089.23","0","1155.78","0","0","294.72","3996.03","569.14"
"VIRGINIA","GOOCHLAND","1402.58","3734.63","1901.25","0","114.26","0","0","179.76","1539.37","281.07"
"VIRGINIA","GRAYSON","1542.72","6333.23","3132.21","0","255.51","0","0","23.54","2921.97","587.15"
"VIRGINIA","GREENE","2069.51","3315.54","1816.91","0","128.28","0","0","32.47","1337.87","181.05"
"VIRGINIA","GREENSVILLE","1387.67","3827.04","1830.04","0","30.8","0","0","14.84","1951.37","213.05"
"VIRGINIA","HALIFAX","3281.62","11889.35","6157.34","0","123.86","0","0","175.44","5432.71","846.21"
"VIRGINIA","HANOVER","9931.62","16581.11","7484.67","0","492.47","0","0","646.54","7957.42","1070.27"
"VIRGINIA","HENRICO","24564.64","65607.9","27705.41","0","2960.13","0","0","1849.65","33092.71","4351.1"
"VIRGINIA","HENRY","5033.15","17837.52","8055.6","0","317.14","0","0","184.7","9280.08","1677.42"
"VIRGINIA","HIGHLAND","361.79","1128.37","671.36","0","16.48","0","0","25.1","415.42","56.01"
"VIRGINIA","ISLE OF WIGHT","3635.97","10731.03","7613.49","0","560.11","0","0","99.65","2457.79","499.13"
"VIRGINIA","JAMES CITY","8279.42","18267.78","13316.55","0","1001.6","0","0","597.05","3352.58","823.21"
"VIRGINIA","KING AND QUEEN","683.81","1997.6","1003.62","0","8.06","0","0","10.15","975.77","107.03"
"VIRGINIA","KING GEORGE","3145.55","5965.74","3529.86","0","539.89","0","0","153.75","1742.24","289.07"
"VIRGINIA","KING WILLIAM","1521.13","3627.92","1716.35","0","105.8","0","0","70.1","1735.66","220.06"
"VIRGINIA","LANCASTER","1759.76","3035.26","1707.71","0","22.38","0","0","186.46","1118.71","220.06"
"VIRGINIA","LEE","2188.67","10797.14","5887.32","0","168.03","0","0","95.61","4646.18","632.16"
"VIRGINIA","LOUDOUN","21414.08","29318.27","18793.17","0","3322.59","0","0","1648.18","5554.33","988.25"
"VIRGINIA","LOUISA","3156.74","7521.22","3627.99","0","459.19","0","0","88.81","3345.22","446.11"
"VIRGINIA","LUNENBURG","1686","4323.03","2152.5","0","49.25","0","0","63.13","2058.15","317.08"
"VIRGINIA","MADISON","1266.16","2197.69","1472.71","0","52.33","0","0","31.6","641.05","124.03"
"VIRGINIA","MATHEWS","1418.87","4452.95","1952.79","0","1298.89","0","0","87.15","1114.12","159.04"
"VIRGINIA","MECKLENBURG","3182.8","11067.09","5229.1","0","161.09","0","0","217.25","5459.66","793.2"
"VIRGINIA","MIDDLESEX","1438.65","3327.18","2096.04","0","53.73","0","0","41.21","1136.21","225.06"
"VIRGINIA","MONTGOMERY","6141.36","16742.68","8300.62","0","987.65","0","0","278.4","7176.01","1085.27"
"VIRGINIA","NELSON","1530.14","3463.16","2171.59","0","45.95","0","0","53.14","1192.49","234.06"
"VIRGINIA","NEW KENT","1771.29","5159.11","2872.96","0","214.02","0","0","57.48","2014.65","310.08"
"VIRGINIA","NORTHAMPTON","1246.32","2722.24","1812","0","8.66","0","0","28.21","873.36","187.12"
"VIRGINIA","NORTHUMBERLAND","1754.84","3574.95","1642.93","0","74.08","0","0","158.57","1699.37","278.07"
"VIRGINIA","NOTTOWAY","1606.67","5546.65","2795.92","0","98.97","0","0","65.68","2586.08","417.11"
"VIRGINIA","ORANGE","3707.37","7408.21","4804.71","0","472.88","0","0","138.92","1991.7","434.11"
"VIRGINIA","PAGE","2333.03","7016.43","2763.69","0","49.43","0","0","54.35","4148.95","570.14"
"VIRGINIA","PATRICK","1802.75","6182.7","2751.07","0","55.08","0","0","84.85","3291.7","576.15"
"VIRGINIA","PITTSYLVANIA","5611.35","20232.72","10098.33","0","334.25","0","0","285.85","9514.28","1695.43"
"VIRGINIA","POWHATAN","2930.08","5708.28","2819.12","0","92.94","0","0","60.61","2735.61","385.1"
"VIRGINIA","PRINCE EDWARD","1569.32","7106.9","2951.84","0","107.08","0","0","170.92","3877.07","467.12"
"VIRGINIA","PRINCE GEORGE","4633.51","19824.94","12052.93","0","1159.34","0","0","107.31","6505.36","1326.34"
"VIRGINIA","PRINCE WILLIAM","43692.56","88342.55","62030.14","2854.77","8278.67","0","1504.21","1503.77","12170.98","2341.59"
"VIRGINIA","PULASKI","3707.81","10632.46","5465.53","0","495.27","0","0","187.81","4483.86","847.21"
"VIRGINIA","RAPPAHANNOCK","744.22","2064.04","699.8","0","26.77","0","0","56.66","1280.81","100.03"
"VIRGINIA","RICHMOND","1067.01","2673.36","1318.46","0","32.67","0","0","44.92","1277.31","153.04"
"VIRGINIA","ROANOKE","9037.08","36985.1","15982.46","0","814.15","0","0","763.15","19425.34","2388.6"
"VIRGINIA","ROCKBRIDGE","1816.56","7177.81","3426.87","0","100.94","0","0","138.17","3511.83","519.13"
"VIRGINIA","ROCKINGHAM","5914.51","13797","6724.14","0","280.43","0","0","316.57","6475.86","1367.35"
"VIRGINIA","RUSSELL","2483.46","7089.57","4306.92","0","130.77","0","0","29.5","2622.37","484.12"
"VIRGINIA","SCOTT","2269.87","8412.2","4712.07","0","84.81","0","0","107.31","3508.01","601.15"
"VIRGINIA","SHENANDOAH","4005.79","11913.78","5929.95","0","194.82","0","0","268.21","5520.8","1036.26"
"VIRGINIA","SMYTH","3188.8","11941.12","6081.43","0","208.96","0","0","134.98","5515.75","984.25"
"VIRGINIA","SOUTHAMPTON","1917.55","5253.21","3039.12","0","204.46","0","0","68.15","1941.49","263.07"
"VIRGINIA","SPOTSYLVANIA","13451.15","32979.89","20422.94","0","2450.08","0","0","608.17","9498.69","1806.46"
"VIRGINIA","STAFFORD","18091.91","42799.87","31458.08","0","4962.91","0","0","469.55","5909.33","1458.37"
"VIRGINIA","SURRY","711.06","2017.45","985.03","0","60.82","0","0","2.81","968.79","133.03"
"VIRGINIA","SUSSEX","1200.95","2842.96","1400.41","0","87.32","0","0","9.08","1346.15","204.05"
"VIRGINIA","TAZEWELL","3716.76","22093.03","13147.66","0","323.69","0","0","266.79","8354.89","1311.33"
"VIRGINIA","WARREN","3702.54","10238.75","4683.79","0","294.79","0","0","206.44","5053.73","793.2"
"VIRGINIA","WASHINGTON","4764.81","18649.54","9964.1","0","267.31","0","0","241.21","8176.93","1493.38"
"VIRGINIA","WESTMORELAND","1906.23","4577.08","2384.74","0","200.84","0","0","228.71","1762.78","295.07"
"VIRGINIA","WISE","3091.45","14677.94","9013.84","0","359.18","0","0","119.04","5185.87","960.24"
"VIRGINIA","WYTHE","2823.26","8359.65","4312.58","0","175.77","0","0","59.97","3811.33","668.17"
"VIRGINIA","YORK","9357.1","28359.34","21152.9","0","1902.44","0","0","704.99","4599.01","920.23"
"VIRGINIA","ALEXANDRIA (CITY)","10813.48","27645.39","17908.34","0","2489.78","0","0","1105.26","6142.01","917.23"
"VIRGINIA","BEDFORD (CITY)","727.89","2213.99","621.25","0","27.05","0","0","12.32","1553.37","198.05"
"VIRGINIA","BRISTOL (CITY)","1574.2","7736.24","4063.14","0","269.34","0","0","55.98","3347.78","550.14"
"VIRGINIA","BUENA VISTA (CITY)","622.52","2295.37","811.09","0","120.68","0","0","12.88","1350.73","151.04"
"VIRGINIA","CHARLOTTESVILLE (CITY)","2852.17","3759.23","2230.53","0","327.93","0","0","486.72","714.04","188.05"
"VIRGINIA","CHESAPEAKE CITY (CITY)","29613.59","83998.07","59624.54","0","6473.25","0","0","1071.02","16829.25","3037.77"
"VIRGINIA","CLIFTON FORGE (CITY)","0","725.62","0","0","49.63","0","0","0","675.99","99.03"
"VIRGINIA","COLONIAL HEIGHTS (CITY)","1903.2","8816.34","5886","0","258.31","0","0","175.76","2496.27","410.1"
"VIRGINIA","COVINGTON (CITY)","778.55","3068.61","1439.07","0","84.33","0","0","5.23","1539.99","176.04"
"VIRGINIA","DANVILLE (CITY)","5248.52","13307.32","6695.31","0","274.91","0","7.16","135.73","6194.21","1279.32"
"VIRGINIA","EMPORIA (CITY)","376.47","1188.32","579.8","0","11.23","0","0","5.88","591.42","83.02"
"VIRGINIA","FAIRFAX (CITY)","2163.83","3540.49","2416.77","0","342.39","0","0","140.27","641.07","124.03"
"VIRGINIA","FALLS CHURCH (CITY)","1329.41","1986.43","1385.27","0","109.49","0","0","126.19","365.47","54.01"
"VIRGINIA","FRANKLIN (CITY)","875.39","1978.85","1231.48","0","75.6","0","0","11.43","660.34","119.03"
"VIRGINIA","FREDERICKSBURG (CITY)","2080.91","4611.29","2821.81","0","306.95","0","0","110.59","1371.94","309.08"
"VIRGINIA","GALAX (CITY)","546.23","2069.53","880.29","0","175.7","0","0","8.95","1004.59","219.06"
"VIRGINIA","HAMPTON CITY (CITY)","30603.02","120237.85","59802.43","777.45","6488.15","0","2518.2","749.6","49902.02","5132.89"
"VIRGINIA","HARRISONBURG (CITY)","1979.91","4564.35","2175.21","0","323.53","0","0","139.87","1925.74","385.1"
"VIRGINIA","HOPEWELL (CITY)","3220.09","11980.24","6446.7","0","604.2","0","0","124.14","4805.21","672.17"
"VIRGINIA","LEXINGTON (CITY)","539.18","1042.26","701.94","0","20.43","0","0","43.36","276.53","61.02"
"VIRGINIA","LYNCHBURG (CITY)","5787.56","14961.44","7638.34","0","454.13","0","0","316.17","6552.8","1240.31"
"VIRGINIA","MANASSAS (CITY)","3830.1","4033.51","2698.49","0","248.39","0","0","151.68","934.95","152.04"
"VIRGINIA","MANASSAS PARK (CITY)","954.32","1867.74","1018.71","0","123.66","0","0","52.15","673.22","59.01"
"VIRGINIA","MARTINSVILLE (CITY)","1544.64","4111.08","1761.19","0","66.24","0","0","34.16","2249.47","356.09"
"VIRGINIA","NEWPORT NEWS (CITY)","25512.92","97028.05","59965.06","0","7969.3","0","0","785.78","28307.91","4289.09"
"VIRGINIA","NORFOLK (CITY)","29336.83","94961.43","56537.44","0","9665.29","0","0","1313.53","27445.17","4059.72"
"VIRGINIA","NORTON (CITY)","349.93","1353.35","891.13","0","22.12","0","0","5.81","434.29","105.03"
